"Order","Family","Genus","GenSp","Status"
"HYMENOPTERA","Mymaridae","Gonatocerus","Gonatocerus californicus","adv"
"HYMENOPTERA","Mymaridae","Mymar","Mymar taprobanicum","adv"
"HYMENOPTERA","Mymaridae","Polynema","Polynema gigas","end"
"HYMENOPTERA","Mymaridae","Polynema","Polynema pyrophila","end"
"HYMENOPTERA","Mymaridae","Schizophragma","Schizophragma bicolor","adv"
"HYMENOPTERA","Mymaridae","Stephanodes","Stephanodes reduvioli","adv"
"HYMENOPTERA","Mymaridae","Stethynium","Stethynium triclavatum","adv"
"HYMENOPTERA","Pompilidae","Anoplius","Anoplius toluca","adv"
"HYMENOPTERA","Pompilidae","Tachypompilus","Tachypompilus analis","adv"
"HYMENOPTERA","Pteromalidae","Calolelaps","Calolelaps coeruleus","end"
"HYMENOPTERA","Pteromalidae","Pachyneuron","Pachyneuron siphonophorae","adv"
"HYMENOPTERA","Pteromalidae","Spalangia","Spalangia lanaiensis","end"
"HYMENOPTERA","Pteromalidae","Toxeuma","Toxeuma hawaiiensis","end"
"HYMENOPTERA","Pteromalidae","Trichomalopsis","Trichomalopsis subaptera","adv"
"HYMENOPTERA","Scelionidae","Telenomus","Telenomus nawai","adv"
"HYMENOPTERA","Torymidae","Megastigmus","Megastigmus transvaalensis","adv"
"HYMENOPTERA","Torymidae","Podagrion","Podagrion mantis","adv"
"HYMENOPTERA","Trichogrammatidae","Megaphragma","Megaphragma mymaripenne","adv"
"HYMENOPTERA","Vespidae","Delta","Delta curvata","adv"
"HYMENOPTERA","Vespidae","Euodynerus","Euodynerus localis","end"
"HYMENOPTERA","Vespidae","Euodynerus","Euodynerus nigripennis","end"
"HYMENOPTERA","Vespidae","Euodynerus","Euodynerus radula","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus aprepes","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus brevicostatus","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus congruus","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus crypterythrus","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus deinogaster","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus dilatatipes","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus dromedarius","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus eludens","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus erythrostactes","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus eupteryx","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus frater","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus hiloensis","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus holomelas","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus homochromus","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus lipocharis","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus melanognathus","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus microdemas","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus molokaiensis","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus monas","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus monobius","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus perkinsi","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus pterocheiloides","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus purpurifer","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus smithii","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus sociabilis","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus vittativentris","end"
"HYMENOPTERA","Vespidae","Nesodynerus","Nesodynerus xanthorhoes","end"
"HYMENOPTERA","Vespidae","Pachodynerus","Pachodynerus nasidens","adv"
"HYMENOPTERA","Vespidae","Polistes","Polistes aurifer","adv"
"HYMENOPTERA","Vespidae","Polistes","Polistes olivaceus","adv"
"ISOPODA","Armadillidae","Hawaiodillo","Hawaiodillo danae","end"
"ISOPODA","Armadillidae","Hawaiodillo","Hawaiodillo sharpi","end"
"ISOPODA","Armadillidae","Spherillo","Spherillo albospinosus","end"
"ISOPODA","Ligiidae","Ligia","Ligia perkinsi","end"
"ISOPODA","Philosciidae","Anchiphiloscia","Anchiphiloscia pilosa","adv"
"ISOPODA","Philosciidae","Australophiloscia","Australophiloscia societatis","ind"
"ISOPODA","Philosciidae","Burmoniscus","Burmoniscus meeusei","adv"
"ISOPODA","Philosciidae","Burmoniscus","Burmoniscus okinawaensis","adv"
"ISOPODA","Philosciidae","Hawaiioscia","Hawaiioscia parvituberculata","end"
"ISOPODA","Philosciidae","Papuaphiloscia","Papuaphiloscia laevis","end"
"ISOPODA","Philosciidae","Tropicana","Tropicana minuta","adv"
"ISOPODA","Porcellionidae","Porcellio","Porcellio laevis","adv"
"ISOPODA","Trachelipidae","Nagurus","Nagurus cristatus","adv"
"ISOPTERA","Kalotermitidae","Cryptotermes","Cryptotermes brevis","adv"
"ISOPTERA","Kalotermitidae","Incisitermes","Incisitermes immigrans","adv"
"ISOPTERA","Kalotermitidae","Neotermes","Neotermes connexus","adv"
"ISOPTERA","Rhinotermitidae","Coptotermes","Coptotermes formosanus","adv"
"LEPIDOPTERA","Acrolepiidae","Acrolepia","Acrolepia beardsleyi","end"
"LEPIDOPTERA","Acrolepiidae","Acrolepiopsis","Acrolepiopsis sapporensis","adv"
"LEPIDOPTERA","Agonoxenidae","Agonoxena","Agonoxena argaula","adv"
"LEPIDOPTERA","Batrachedridae","Batrachedrodes","Batrachedrodes bedelliella","end"
"LEPIDOPTERA","Batrachedridae","Batrachedrodes","Batrachedrodes lomenteli","end"
"LEPIDOPTERA","Batrachedridae","Batrachedrodes","Batrachedrodes supercincta","end"
"LEPIDOPTERA","Blastobasidae","Blastobasis","Blastobasis inana","adv"
"LEPIDOPTERA","Carposinidae","Carposina","Carposina atronotata","end"
"LEPIDOPTERA","Carposinidae","Carposina","Carposina cervinella","end"
"LEPIDOPTERA","Carposinidae","Carposina","Carposina ferruginea","end"
"LEPIDOPTERA","Carposinidae","Carposina","Carposina gracillima","end"
"LEPIDOPTERA","Carposinidae","Carposina","Carposina mauii","end"
"LEPIDOPTERA","Carposinidae","Carposina","Carposina new species 07","end"
"LEPIDOPTERA","Carposinidae","Carposina","Carposina new species 09","end"
"LEPIDOPTERA","Carposinidae","Carposina","Carposina punctulata","end"
"LEPIDOPTERA","Carposinidae","Carposina","Carposina pygmaeella","end"
"LEPIDOPTERA","Carposinidae","Carposina","Carposina solutella","end"
"LEPIDOPTERA","Carposinidae","Carposina","Carposina viridis","end"
"LEPIDOPTERA","Cosmopterigidae","Asymphorodes","Asymphorodes dimorpha","adv"
"LEPIDOPTERA","Cosmopterigidae","Asymphorodes","Asymphorodes triaula","adv"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma adjacens","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma alliterata","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma argentea","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma arundinicolor","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma auroargentea","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma bacillella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma brevistrigata","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma candidella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma carnea","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma chilonella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma chilonella triocellata","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma chloraula","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma cincta","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma conditella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma corticicolor","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma costimaculata","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma cristata","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma cuprea","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma discella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma emendata","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma enixa","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma exaltata","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma exsul","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma fallacella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma fervida","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma flavicosta","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma fractivittella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma fugitiva","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma fulvida","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma intermixta","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma lacticretella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma lupella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma mactella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma malornata","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma mimema","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma municeps","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma nemoricola","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma new species 01","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma new species 19","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma new species 25","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma nigrodentata","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma notabilis","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma obscura","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma palmifera","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma paltodorella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma partita","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma petalifera","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma petroptilota","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma phalacra","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma phantasmatella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma picticornis","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma pluviella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma pritchardiae","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma progressa","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma pseudolita","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma puncticiliata","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma punctiplicata","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma quadripunctata","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma quadristriata","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma radiatella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma rubescens","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma saliaris","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma scandens","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma scapulella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma scolopax","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma stigmatella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma subaurata","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma subnitida","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma subsericea","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma suffusella","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma tarsimaculata","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma tenuipalpis","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma tigrina","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma trichophora","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma tricincta","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma trifasciata","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma trimelanota","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma unicolor","end"
"LEPIDOPTERA","Cosmopterigidae","Hyposmocoma","Hyposmocoma vermiculata","end"
"LEPIDOPTERA","Cosmopterigidae","Pyroderces","Pyroderces rileyi","adv"
"LEPIDOPTERA","Cosmopterigidae","Trissodoris","Trissodoris honorariella","adv"
"LEPIDOPTERA","Crambidae","Chilo","Chilo suppressalis","adv"
"LEPIDOPTERA","Crambidae","Euchromius","Euchromius ocelleus","adv"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia actias","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia balanopis","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia crataea","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia dactyliopa","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia demodes","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia erebochalca","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia halirrhoa","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia hawaiiensis","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia ianthes","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia macrophanes","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia marmarias","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia miantis","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia nectarias","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia nectarioides","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia oxythyma","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia siderina","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia thyellopis","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia tyraula","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia venosa","end"
"LEPIDOPTERA","Crambidae","Eudonia","Eudonia zophochlora","end"
"LEPIDOPTERA","Crambidae","Glyphodes","Glyphodes cyanomichla","end"
"LEPIDOPTERA","Crambidae","Hellula","Hellula undalis","adv"
"LEPIDOPTERA","Crambidae","Herpetogramma","Herpetogramma licarsisalis","adv"
"LEPIDOPTERA","Crambidae","Mestolobes","Mestolobes banausa","end"
"LEPIDOPTERA","Crambidae","Mestolobes","Mestolobes mesacma","end"
"LEPIDOPTERA","Crambidae","Mestolobes","Mestolobes pessias","end"
"LEPIDOPTERA","Crambidae","Mestolobes","Mestolobes pyropa","end"
"LEPIDOPTERA","Crambidae","Mestolobes","Mestolobes scleropis","end"
"LEPIDOPTERA","Crambidae","Mestolobes","Mestolobes xanthoscia","end"
"LEPIDOPTERA","Crambidae","Omiodes","Omiodes accepta","end"
"LEPIDOPTERA","Crambidae","Omiodes","Omiodes anastreptoides","end"
"LEPIDOPTERA","Crambidae","Omiodes","Omiodes antidoxa","end"
"LEPIDOPTERA","Crambidae","Omiodes","Omiodes asaphombra","end"
"LEPIDOPTERA","Crambidae","Omiodes","Omiodes demaratalis","end"
"LEPIDOPTERA","Crambidae","Omiodes","Omiodes fullawayi","end"
"LEPIDOPTERA","Crambidae","Omiodes","Omiodes localis","end"
"LEPIDOPTERA","Crambidae","Omiodes","Omiodes monogona","end"
"LEPIDOPTERA","Crambidae","Omphisa","Omphisa anastomosalis","adv"
"LEPIDOPTERA","Crambidae","Orthomecyna","Orthomecyna amphilyca","end"
"LEPIDOPTERA","Crambidae","Orthomecyna","Orthomecyna exigua","end"
"LEPIDOPTERA","Crambidae","Orthomecyna","Orthomecyna heterodryas","end"
"LEPIDOPTERA","Crambidae","Tamsica","Tamsica hydrophila","end"
"LEPIDOPTERA","Crambidae","Udea","Udea argoscelis","end"
"LEPIDOPTERA","Crambidae","Udea","Udea calliastra synastra","end"
"LEPIDOPTERA","Crambidae","Udea","Udea caminopis","end"
"LEPIDOPTERA","Crambidae","Udea","Udea chloropis","end"
"LEPIDOPTERA","Crambidae","Udea","Udea constricta","end"
"LEPIDOPTERA","Crambidae","Udea","Udea despecta","end"
"LEPIDOPTERA","Crambidae","Udea","Udea endopyra","end"
"LEPIDOPTERA","Crambidae","Udea","Udea ephippias","end"
"LEPIDOPTERA","Crambidae","Udea","Udea liopis","end"
"LEPIDOPTERA","Crambidae","Udea","Udea monticolans","end"
"LEPIDOPTERA","Crambidae","Udea","Udea pachygramma","end"
"LEPIDOPTERA","Crambidae","Udea","Udea phaethontia","end"
"LEPIDOPTERA","Crambidae","Udea","Udea psychropa","end"
"LEPIDOPTERA","Gelechiidae","Keiferia","Keiferia lycopersicella","adv"
"LEPIDOPTERA","Gelechiidae","Merimnetria","Merimnetria gigantea","end"
"LEPIDOPTERA","Gelechiidae","Merimnetria","Merimnetria ichthyochroa","end"
"LEPIDOPTERA","Gelechiidae","Merimnetria","Merimnetria lanaiensis","end"
"LEPIDOPTERA","Gelechiidae","Merimnetria","Merimnetria maculaticornis","end"
"LEPIDOPTERA","Gelechiidae","Merimnetria","Merimnetria mendax","end"
"LEPIDOPTERA","Gelechiidae","Merimnetria","Merimnetria new species 3","end"
"LEPIDOPTERA","Gelechiidae","Pectinophora","Pectinophora gossypiella","adv"
"LEPIDOPTERA","Gelechiidae","Sitotroga","Sitotroga cerealella","adv"
"LEPIDOPTERA","Geometridae","Cyclophora","Cyclophora nanaria","adv"
"LEPIDOPTERA","Geometridae","Eupithecia","Eupithecia monticolens","end"
"LEPIDOPTERA","Geometridae","Eupithecia","Eupithecia orichloris","end"
"LEPIDOPTERA","Geometridae","Eupithecia","Eupithecia prasinombra","end"
"LEPIDOPTERA","Geometridae","Eupithecia","Eupithecia staurophragma","end"
"LEPIDOPTERA","Geometridae","Eupithecia","Eupithecia stypheliae","end"
"LEPIDOPTERA","Geometridae","Fletcherana","Fletcherana roseata","end"
"LEPIDOPTERA","Geometridae","Kauaiina","Kauaiina montgomeryi","end"
"LEPIDOPTERA","Geometridae","Kauaiina","Kauaiina rubropulverula","end"
"LEPIDOPTERA","Geometridae","Macaria","Macaria abydata","adv"
"LEPIDOPTERA","Geometridae","Megalotica","Megalotica holombra","end"
"LEPIDOPTERA","Geometridae","Progonostola","Progonostola cremnopis","end"
"LEPIDOPTERA","Geometridae","Scotorythra","Scotorythra apicalis","end"
"LEPIDOPTERA","Geometridae","Scotorythra","Scotorythra artemidora","end"
"LEPIDOPTERA","Geometridae","Scotorythra","Scotorythra crocorrhoa","end"
"LEPIDOPTERA","Geometridae","Scotorythra","Scotorythra demetrias","end"
"LEPIDOPTERA","Geometridae","Scotorythra","Scotorythra euryphaea","end"
"LEPIDOPTERA","Geometridae","Scotorythra","Scotorythra ochetias","end"
"LEPIDOPTERA","Geometridae","Scotorythra","Scotorythra oxyphractis","end"
"LEPIDOPTERA","Geometridae","Scotorythra","Scotorythra paludicola","end"
"LEPIDOPTERA","Geometridae","Scotorythra","Scotorythra rara","end"
"LEPIDOPTERA","Geometridae","Scotorythra","Scotorythra trachyopis","end"
"LEPIDOPTERA","Geometridae","Scotorythra","Scotorythra triscia","end"
"LEPIDOPTERA","Gracillariidae","Philodoria","Philodoria auromagnifica","end"
"LEPIDOPTERA","Gracillariidae","Philodoria","Philodoria basalis","end"
"LEPIDOPTERA","Gracillariidae","Philodoria","Philodoria floscula","end"
"LEPIDOPTERA","Gracillariidae","Philodoria","Philodoria hauicola","end"
"LEPIDOPTERA","Gracillariidae","Philodoria","Philodoria hibiscella","end"
"LEPIDOPTERA","Gracillariidae","Philodoria","Philodoria marginestrigata","end"
"LEPIDOPTERA","Gracillariidae","Philodoria","Philodoria neraudicola","end"
"LEPIDOPTERA","Gracillariidae","Philodoria","Philodoria nigrelloides","end"
"LEPIDOPTERA","Gracillariidae","Philodoria","Philodoria splendida","end"
"LEPIDOPTERA","Gracillariidae","Philodoria","Philodoria succedanea","end"
"LEPIDOPTERA","Gracillariidae","Philodoria","Philodoria urerana","end"
"LEPIDOPTERA","Hesperiidae","Erionota","Erionota thrax","adv"
"LEPIDOPTERA","Hesperiidae","Hylephila","Hylephila phyleus","adv"
"LEPIDOPTERA","Lycaenidae","Lampides","Lampides boeticus","adv"
"LEPIDOPTERA","Lycaenidae","Udara","Udara blackburni","end"
"LEPIDOPTERA","Noctuidae","Agrotis","Agrotis arenivolans","end"
"LEPIDOPTERA","Noctuidae","Agrotis","Agrotis ceramophaea","end"
"LEPIDOPTERA","Noctuidae","Agrotis","Agrotis diplosticta","end"
"LEPIDOPTERA","Noctuidae","Agrotis","Agrotis dislocata","end"
"LEPIDOPTERA","Noctuidae","Agrotis","Agrotis ipsilon","adv"
"LEPIDOPTERA","Noctuidae","Agrotis","Agrotis mesotoxa","end"
"LEPIDOPTERA","Noctuidae","Agrotis","Agrotis tephrias","end"
"LEPIDOPTERA","Noctuidae","Anomis","Anomis noctivolans","end"
"LEPIDOPTERA","Noctuidae","Anomis","Anomis vulpicolor","end"
"LEPIDOPTERA","Noctuidae","Ascalapha","Ascalapha odorata","adv"
"LEPIDOPTERA","Noctuidae","Athetis","Athetis thoracica","adv"
"LEPIDOPTERA","Noctuidae","Aumakua","Aumakua omaomao","end"
"LEPIDOPTERA","Noctuidae","Callopistria","Callopistria maillardi","adv"
"LEPIDOPTERA","Noctuidae","Chrysodeixis","Chrysodeixis eriosoma","adv"
"LEPIDOPTERA","Noctuidae","Haliophyle","Haliophyle euclidias","end"
"LEPIDOPTERA","Noctuidae","Haliophyle","Haliophyle flavistigma","end"
"LEPIDOPTERA","Noctuidae","Haliophyle","Haliophyle ignita","end"
"LEPIDOPTERA","Noctuidae","Haliophyle","Haliophyle niphadopa","end"
"LEPIDOPTERA","Noctuidae","Helicoverpa","Helicoverpa confusa","end"
"LEPIDOPTERA","Noctuidae","Hypena","Hypena obsoleta","end"
"LEPIDOPTERA","Noctuidae","Hypena","Hypena plagiota","end"
"LEPIDOPTERA","Noctuidae","Hypocala","Hypocala deflorata","adv"
"LEPIDOPTERA","Noctuidae","Leucania","Leucania loreyimima","adv"
"LEPIDOPTERA","Noctuidae","Lophoplusia","Lophoplusia giffardi","end"
"LEPIDOPTERA","Noctuidae","Lophoplusia","Lophoplusia psectrocera","end"
"LEPIDOPTERA","Noctuidae","Lycophotia","Lycophotia porphyrea","adv"
"LEPIDOPTERA","Noctuidae","Melipotis","Melipotis indomita","adv"
"LEPIDOPTERA","Noctuidae","Pandesma","Pandesma anysa","adv"
"LEPIDOPTERA","Noctuidae","Pericyma","Pericyma cruegeri","adv"
"LEPIDOPTERA","Noctuidae","Peridroma","Peridroma albiorbis","end"
"LEPIDOPTERA","Noctuidae","Peridroma","Peridroma chersotoides","end"
"LEPIDOPTERA","Noctuidae","Peridroma","Peridroma neurogramma","end"
"LEPIDOPTERA","Noctuidae","Peridroma","Peridroma selenias","end"
"LEPIDOPTERA","Noctuidae","Pseudaletia","Pseudaletia dasuta","end"
"LEPIDOPTERA","Noctuidae","Pseudaletia","Pseudaletia unipuncta","adv"
"LEPIDOPTERA","Noctuidae","Pseudoschrankia","Pseudoschrankia leptoxantha","end"
"LEPIDOPTERA","Noctuidae","Schrankia","Schrankia altivolans","end"
"LEPIDOPTERA","Noctuidae","Schrankia","Schrankia oxygramma","end"
"LEPIDOPTERA","Noctuidae","Schrankia","Schrankia sarothrura","end"
"LEPIDOPTERA","Noctuidae","Schrankia","Schrankia simplex","end"
"LEPIDOPTERA","Noctuidae","Spodoptera","Spodoptera exempta","adv"
"LEPIDOPTERA","Noctuidae","Spodoptera","Spodoptera exigua","adv"
"LEPIDOPTERA","Noctuidae","Targalla","Targalla delatrix","adv"
"LEPIDOPTERA","Noctuidae","Trichoplusia","Trichoplusia ni","adv"
"LEPIDOPTERA","Nymphalidae","Agraulis","Agraulis vanillae","adv"
"LEPIDOPTERA","Nymphalidae","Vanessa","Vanessa atalanta","adv"
"LEPIDOPTERA","Nymphalidae","Vanessa","Vanessa cardui","adv"
"LEPIDOPTERA","Nymphalidae","Vanessa","Vanessa virginiensis","adv"
"LEPIDOPTERA","Oecophoridae","Ethmia","Ethmia nigroapicella","adv"
"LEPIDOPTERA","Oecophoridae","Stoeberhinus","Stoeberhinus testaceus","adv"
"LEPIDOPTERA","Oecophoridae","Thyrocopa","Thyrocopa adumbrata","end"
"LEPIDOPTERA","Oecophoridae","Thyrocopa","Thyrocopa altema","end"
"LEPIDOPTERA","Oecophoridae","Thyrocopa","Thyrocopa apatela","end"
"LEPIDOPTERA","Oecophoridae","Thyrocopa","Thyrocopa argentea","end"
"LEPIDOPTERA","Oecophoridae","Thyrocopa","Thyrocopa cinerella","end"
"LEPIDOPTERA","Oecophoridae","Thyrocopa","Thyrocopa decipiens","end"
"LEPIDOPTERA","Oecophoridae","Thyrocopa","Thyrocopa epicapna","end"
"LEPIDOPTERA","Oecophoridae","Thyrocopa","Thyrocopa gigas","end"
"LEPIDOPTERA","Oecophoridae","Thyrocopa","Thyrocopa megas","end"
"LEPIDOPTERA","Oecophoridae","Thyrocopa","Thyrocopa nubifer","end"
"LEPIDOPTERA","Oecophoridae","Thyrocopa","Thyrocopa subahenea","end"
"LEPIDOPTERA","Oecophoridae","Thyrocopa","Thyrocopa usitata","end"
"LEPIDOPTERA","Oecophoridae","Thyrocopa","Thyrocopa viduella","end"
"LEPIDOPTERA","Olethreutidae","Cryptophlebia","Cryptophlebia illepida","adv"
"LEPIDOPTERA","Olethreutidae","Cryptophlebia","Cryptophlebia ombrodelta","adv"
